"","k2","k3","k4","k5","k6","k7","k8","k9","k10","k11","k12","k13","k14","k15","k16","k17","k18","k19","k20","k21","k22","k23","k24","k25","k26","k27","k28","k29","k30","k31","k32","k33","k34","k35","k36","k37","k38","k39","k40","k41","k42","k43","k44","k45","k46","k47","k48","k49","k50","k51","k52","k53","k54","k55","k56","k57","k58","k59","k60","k61","k62","k63","k64","k65","k66","k67","k68","k69","k70","k71","k72","k73","k74","k75","k76","k77","k78","k79","k80","k81","k82","k83","k84","k85","k86","k87","k88","k89","k90","k91","k92","k93","k94","k95","k96","k97","k98","k99","k100","k101","k102","k103","k104","k105","k106","k107","k108","k109","k110","k111","k112","k113","k114","k115","k116","k117","k118","k119","k120","k121","k122","k123","k124","k125","k126","k127","k128","k129","k130","k131","k132","k133","k134","k135","k136","k137","k138","k139","k140","k141","k142","k143","k144","k145","k146","k147","k148","k149","k150"
"B290",608.67811575168,637.123276248506,504.806423676131,423.550932888038,377.337122847795,343.738125219518,319.311393307051,295.097891744509,271.487896124126,250.929520411241,235.775861540327,224.859166339533,214.583015904095,207.349494005414,197.408163312747,191.253325198043,185.106123607901,179.03626415266,173.752261803034,168.29518684317,162.970797667199,159.23755913302,154.239309363927,150.621415037457,146.346474096716,144.120380234556,141.37492278643,137.718419326315,135.973203706881,135.150169614507,132.367815518413,130.61971092206,129.340167739954,126.657547307717,125.077867025014,123.089915546857,122.121973958638,121.375292031628,119.333358807664,118.091049726131,117.040834077355,115.786403762393,114.461505867195,112.969898539882,112.534678921245,112.535077344233,111.523029506997,110.332394647737,109.083853659333,108.002062339786,107.144717308878,105.983389344773,105.266269724401,104.306282430651,103.585116271539,102.664870927564,101.677602291513,101.20570060884,100.000122071374,98.7745136604445,97.9591870103003,97.0662476624919,96.4645091884634,96.799663867961,96.0632484728652,95.1130867174431,95.1298521792016,94.3431013044456,93.5976893125459,92.8361092559626,92.5593672725768,91.8263563970723,91.170204831732,90.5674158347965,90.3009463223012,90.04159635676,89.3248615966149,88.741484952082,88.0365642080388,87.5470299319613,87.1270211906455,86.6997715992952,86.222818681605,85.5280257455179,85.447023218941,85.1911117378419,85.1809350756274,84.524690015199,84.0588688970626,83.9369850851407,83.2298921313361,82.8834905446301,82.912472020881,82.4325557076469,82.0562242153079,81.4246723181865,81.0690633239702,80.6253102239172,80.1206340217209,79.788890778615,79.4255562754468,79.3471765912758,79.0039471417721,78.7393327062822,78.1956768400229,78.0262236046646,78.0543476960357,77.6558080928581,77.3704110152959,77.1644766221881,76.8626440843678,76.5044479918128,76.2075403630263,76.0862064748809,75.800884529637,75.5297257312366,75.1110337655519,74.8195354575636,74.8312847057536,74.5026153474458,74.3347371223987,74.1878559763289,74.0773803982271,73.8148579195014,73.5492824268047,73.2454316625774,73.4011094828999,73.1529953882526,73.1148170008209,72.9671888741565,73.1462931365359,72.8890161388902,72.6198667867148,72.4917207241412,72.3403733512566,71.9401220706531,71.774474028138,71.8944124878262,71.7061513799063,71.6178199661646,71.2786037264733,71.4211852963117,71.5424389324805,71.3911096045073,71.1313149008481,71.0900191023244,70.7150311290008,70.8541531598185,70.5388793388125
"B291",630.989038534713,639.719474890657,514.415217039985,443.212757816651,390.656317946019,355.537428946419,323.600080253548,302.835817984462,283.094758568684,263.11682940098,250.880198850631,236.961456347348,222.984274508001,213.170494656574,203.571545102032,196.094181580286,188.241144586982,184.636858408978,180.075367638183,174.276197549509,169.245429405939,165.086422391959,161.152516809128,157.985080344861,153.689312844068,150.843294472219,149.236023384834,146.760467630408,144.694244846035,141.993353379003,139.152409289195,136.543280575535,133.838607917809,131.04827579829,128.95950587076,128.940569142799,127.401040230569,126.222018399791,123.914218703854,122.695055736373,121.433183981893,120.154328485084,118.022898511178,116.586501000156,115.273275656371,113.893892460752,112.656692761812,111.411376525187,109.851419913786,109.341249649933,108.494850285829,107.341182882295,106.157952091903,105.142950682881,104.826371679915,104.114644392237,103.015867002781,102.048579029233,101.514339755985,100.742273751396,100.014503775771,99.1268969877919,98.4455517322425,97.3509355145928,96.9141566685728,95.8894033059533,95.2536926298741,94.4438339263642,93.7154240437858,93.4275037689008,93.1710270241106,92.3180625838043,91.3971020105054,90.8304768613726,90.3785929783486,90.6905202252131,90.6020068686822,90.0797277496925,89.6972738226159,90.2412065624183,89.8718390886176,89.437475179806,89.1648586208222,88.6197833847976,88.2657418622482,87.7936543289294,87.4289493803561,86.9199989412175,86.2998281559734,85.6570939075944,85.1009860667619,84.9661693318664,84.7293106271378,84.0408200999539,83.5986141384547,83.4071518025956,82.996561128498,82.4204963375894,82.1717700339448,81.7554902313884,81.3880671809915,81.3499093263706,81.1457521083202,80.7238363993159,80.8612711609587,80.4913003350684,80.0148808069949,79.7280022910085,79.4443247128658,79.0624086249561,78.7909012564184,78.5089631153238,78.0632709199758,77.6569595692039,77.1498011053453,76.9943837307515,76.6496834683021,76.6126072962262,76.3068433678439,76.0302017191049,75.8285018003587,75.7177574604769,75.3984005791542,75.1059716019703,74.8630020624703,74.7589594736552,74.7004778118314,74.4920201202775,74.3674393891666,74.0223604173045,74.0974603186634,73.8480599454954,73.7911274769373,73.6583741382691,73.8688157410852,73.6402723019498,73.3389749197242,73.0382261184311,72.7911921138516,72.4368008700323,72.4670646053968,72.1914331453038,71.9204344215037,71.6554319507082,71.3649266373731,71.1042770998045,70.8566532519497,70.8299829372994,70.5425360709439
"B292",666.186266430287,614.928315676461,486.728236974264,435.001037801681,380.480864189206,341.291067159439,318.599282192627,298.370245381536,276.128508483698,258.004198234729,242.292096245438,229.156032512299,217.069856787399,208.83705798797,199.446761188674,193.884022623349,188.026605694284,181.405118634767,175.31218764146,170.284075799276,164.214612037867,160.183446769807,156.560490731941,153.246237933292,149.171304498298,145.814279197302,142.110138933859,139.741441520481,137.07351808994,135.580114247099,132.548629996375,130.12578578983,128.508206880151,126.631684765167,125.735398603872,123.772853351387,122.028930381955,120.250674144637,119.788954693918,118.319036361192,117.487680862396,116.175486534287,115.648243431175,114.729838662972,113.374663808174,111.987666601887,111.284473168375,110.097810717372,108.593975863948,107.485550068355,105.979039788608,104.920319565691,106.335270435499,105.206852216924,104.797745332661,103.525677342099,102.619110906706,102.04499903127,102.885423230691,102.013246851745,101.486900863938,100.981687765412,100.206956428836,99.9131293583036,99.1411725927592,98.7214971736937,98.0850881788553,97.0717521720237,96.5611049856747,95.9284879981526,95.4129567803282,94.7218251631017,94.2033744878836,93.3220324748068,92.6991780495783,92.3305088311738,91.8875428694815,91.1628854082832,91.0536944939913,90.2444289170162,89.793468796486,90.1511835006037,89.6598607886232,89.1704067497817,88.7727773871824,88.1341713233347,87.7077329609612,87.7981311392064,87.3177283865122,86.7965329167174,86.5153168452489,86.1340624199657,85.5805122168618,85.1490545969368,85.3296771407631,84.8146744654667,84.1681947963688,83.787535088636,83.4676089870521,83.0402897776979,82.6090183184746,82.2595947747589,82.2834541581687,81.8809458926115,81.2921486725531,81.4539636638581,81.0810914754538,81.0907646756467,80.6750150733965,80.1858120652653,79.7304503087192,79.4310403106145,79.00258424889,78.7592866610871,78.6643217494066,78.2503022359468,78.3610650363192,78.2268557014173,77.9750823041331,77.8611555764994,77.5085167299234,77.236358215866,76.9634575018658,76.6611208974296,76.3485540540005,75.9171142511399,75.6106891139627,75.7135306744659,75.5531745539941,75.5139639723328,75.3202619896896,75.1112320879991,74.7883958858103,74.551085794781,74.2419154703836,73.8229691157486,73.7232208654097,73.8411669599878,73.4775449676347,73.2683145612733,73.0315190930358,72.7700883953898,72.6846541388195,72.6743417434391,72.4207702594761,72.1462995569288,71.9531861876779,72.1383459772046,71.8534570302085
"B293",662.59290427995,679.573982577399,537.959292865228,451.768654793046,397.18816849261,364.256620048892,327.938641026469,302.832357230878,277.962820403341,263.393997164007,245.741451496353,234.656703651831,223.871698213935,213.201925409445,208.284671624398,200.309920956218,192.734709186201,186.112199448656,182.990904640158,178.461506713709,174.426046073745,169.369300037569,166.02749161239,161.488146363663,157.969534790329,153.177603126996,150.932563383664,148.279059326369,145.393251391186,142.540117794112,140.369655945291,136.969496135832,134.66770326835,132.326447256392,130.774514253201,128.774396303745,126.676919221977,124.550690159654,122.933090700106,120.817864275446,119.900748192015,119.058142416798,117.580787451672,118.566241483415,117.404557685348,115.622453606761,114.294871171126,112.84111850453,111.821059138204,110.351464443228,109.098005175071,108.1954431563,107.665742108219,107.075706655425,106.001122165364,106.533310194307,106.146330034396,105.687761690913,104.970627658062,104.019051597612,103.380931360885,102.645783638652,101.812489134216,100.676899071444,99.811088294839,99.2445032436867,98.4176281702212,97.7331632203157,97.1062775388986,96.4634353606635,95.6212195922204,94.6824440215897,94.3542613361992,94.6888914471122,94.2004941695582,93.6203156368939,92.8729109826843,92.0021275158145,91.9952784676656,91.5838552848338,90.9212239455663,90.0900710211942,89.2737776915156,89.5369421574999,89.2422640277111,88.6646797526358,88.0063939832085,87.5244653376185,87.2721406317649,86.8148045134701,86.463327376395,86.596727133673,86.1443956367777,86.158477764956,85.9293707549203,85.4001271961532,85.332559429332,84.9051136788834,84.4270536830393,84.1816114939281,83.8056688459304,83.4117262495701,82.8501203648684,82.943959267604,82.5713458094416,82.5911480761165,82.0359321969687,81.9181396352814,81.4985904001274,81.1803745903843,80.9827589075093,80.4536811683968,80.6068882655706,80.4313230471944,80.0570540185779,79.921123359983,79.6947056460958,79.2803342289143,78.9716823489815,78.9757388864702,78.6548246279204,78.3883910923073,78.6144468430571,78.590550549568,78.4227805761858,78.1269585037031,77.7780703000172,77.6723099660222,77.8678415156957,77.950873486401,77.5648135123752,77.2387867246098,76.8810848418689,76.5977573260004,76.4092490285762,76.5466726555404,76.2822556653008,75.9595253207242,75.6407806792429,75.6660735959224,75.3674777699828,75.5304635591914,75.5808825090518,75.3562586833517,75.1557592699193,74.9798131341722,74.725299748427,74.8775312211805,74.6237463706178
"B294",648.951977518235,638.684939126072,506.628276642714,439.650618656494,397.112413899001,361.831397633145,324.695604276712,302.323954292147,280.899109769989,262.088364005845,245.342780411123,238.031467905763,225.319424162171,214.29765945223,205.836262490662,199.387942737815,194.390325915629,187.267679748613,184.336418284672,178.82202418128,173.59596985859,167.976432017846,162.624298356422,158.379486061742,155.385911865253,153.69488542768,150.878850011752,147.028876453013,144.161360312108,142.733707993443,140.230287299052,137.800290938208,134.960369189507,132.562397219991,130.640270821089,128.086609409857,126.090204922546,127.115495145747,125.427622633505,123.620247318553,122.309896340913,120.549878022789,119.48821920126,118.143063093793,116.279032319737,114.854248997037,113.564099941648,111.699217855083,110.67350036864,109.353740544856,108.501695435701,107.575615328562,106.892526199234,106.342639698921,105.641281006042,104.503133932226,103.485109995864,102.604561361481,101.759923270974,101.073657055027,100.601269424557,99.9678924317874,99.2610406169302,98.4307363469748,97.5553879557023,96.8890898630725,96.3407428366858,95.745998526524,95.7334536179011,95.1378446129792,94.2009018162138,94.1696322036193,93.6972961388269,93.0831795521085,93.5845133969419,93.0940825512376,92.4812420359534,91.9712223120322,91.3978229559123,90.9010232981026,90.0576822259736,89.2441424836071,88.5825912691679,88.2510981080198,88.5525568339265,88.3250472295912,88.0189722672914,87.4831616558778,87.0288881558135,86.7200964399534,86.2355936551411,86.3665614097504,85.9863166993901,85.7198847658922,86.5022810036178,86.170062840578,85.7328848718668,85.2495687113063,84.7053393985338,85.015209870748,84.7935829719554,84.551110651044,83.917855854809,83.5585515646421,83.8526856507835,83.2596486508327,82.9146055893415,82.7605713579659,82.3151117337815,82.1324374943289,81.7285373256809,81.7499669865525,81.3897270647127,81.1310181504275,81.2766671245165,81.4338219345555,81.2413686711848,80.8313020512545,80.4808887971404,80.7379112592666,80.5004556909353,80.1326096976919,79.6934080138129,79.356253930201,79.115140368606,78.9079998023553,79.0539522983886,78.7528080812067,78.4032410785015,78.1439898278311,78.0334548439684,77.6866546870082,77.3911261419966,77.3776095556277,77.0070038279458,76.853036246125,76.96691711546,76.674970029151,76.734417507208,76.6292752094583,76.4438627182266,76.1322799360288,76.1314193328781,75.8664862234766,75.6538975736514,75.5844267270564,75.6303037630823,75.391569213249,75.2563880977967
"B295",662.585930875601,675.036905320153,526.64292313234,461.271270524971,413.179034659046,374.319825489061,340.511800885891,310.083951445832,296.63057143832,279.742057203701,261.671887396511,246.560386837907,237.347424660789,225.949542709794,216.72388415861,207.70406478158,200.528219384359,194.127783895871,187.114001649138,181.845446669325,176.491322426653,171.289359769376,167.295606808796,163.645051721382,160.213468125488,155.851416141152,153.152030253862,149.137423647237,146.378285723978,144.390006639924,142.456508865065,140.135146292969,138.053571482921,136.180321085855,135.358849667989,132.854255160374,130.893385390107,129.000225063287,127.201136050993,125.515387793597,124.589197171148,123.212498857254,122.08528848181,120.389695586028,119.360948673464,118.849442126917,117.766969863586,116.471334044443,116.196717594233,115.939671773073,114.851452427094,113.531156631305,112.486751991475,111.395210494437,109.971646502626,109.415640330295,108.392228455213,107.14572543005,106.235733015983,105.446987029932,104.987027844403,104.443411066119,103.974919368739,103.544115146512,102.845646507448,101.741713937963,101.048816704173,100.159733038654,99.5615101542332,98.6932364786373,98.1852633729408,97.4411464005775,96.8194513669228,96.3109103948376,95.8130549408562,94.9227201562228,94.7192095584459,94.5745166926481,94.6672192533835,93.976287424168,93.3061400605303,92.7055444561274,91.8187428760221,92.1107928048723,91.4412291506518,91.1162251783426,90.615995080512,90.6016253177735,90.0650924949185,89.6878441812319,89.1514935758466,88.6211955759626,88.7233937033421,88.5107235237036,88.5982099143569,87.9614938456008,87.6317664311484,87.2502250167076,86.7975017332094,86.3794792223875,85.8384625817836,85.3946615357302,85.1629373683327,85.2624877920476,84.8659862960462,84.3892404500248,84.3699706791743,83.9738068563847,83.3758732396913,83.1506343755159,82.8480209179595,82.9650782920485,82.7781287951362,82.6107427634522,82.2879693758355,81.7327993159022,81.65834814415,81.7127381009419,81.3459828683175,80.9253192748537,80.5760469992457,80.33901971804,79.9296655559185,79.6056089883669,79.360081128897,79.0333166043474,78.5705822783792,78.5977891878644,78.3178325797029,78.3246501797173,77.9254716875271,77.8508018963917,77.5474616432517,77.3357501274189,77.1941470330723,77.1540321648277,76.9464398617128,76.6741930635445,76.5848721634729,76.6475183559653,76.2985383274217,75.9630512145788,75.6421410423217,75.3686276395141,75.1136739863767,74.7645405632828,74.8820341180315,74.9206473415631,74.614051007099
"B296",594.639952862657,614.022707618237,497.999892822692,434.422766279716,385.266293935544,349.426848305917,318.685300722809,297.079551811776,273.600907132195,261.52128589843,245.246792822244,232.204673379687,222.351949329908,212.167767313873,202.754187827521,193.316886927076,187.238197113024,181.299131091083,175.34504351802,171.571347334968,167.30918834533,163.466271726803,158.25555860664,155.487455187276,152.328082687481,149.868766100576,147.266934617289,143.96767004306,141.15368459921,137.831748753533,135.098839960876,132.956784453074,130.594859781702,128.292439423654,126.528965546413,124.787391298176,123.8879211137,122.899671736844,121.049337380238,119.48885825232,117.511419599769,116.206018933628,114.888764532254,113.127596799789,111.15806850863,109.648024265375,108.271298584013,107.129760594395,105.94503230822,105.422891958851,104.830327114341,103.78544088365,102.400444731109,101.021378084302,99.7852589972842,98.7702895842577,98.2490646325626,97.7311796076482,96.8323659480615,96.7214802575023,96.1580106715428,96.7686422365469,95.7691239902363,95.1559642457184,94.574673806052,94.1315168882304,93.5494154183481,93.2675262096498,92.8824873210104,92.5893094862797,91.8136144894906,91.3321102465701,91.0089451754349,90.4608506393211,90.2887762070943,89.370557145975,88.6515272030121,88.0788791522277,87.5382524498401,87.0523777168835,86.2577541068934,86.3947952464606,85.8514181126161,85.7640925598302,85.3789948155185,84.9112269611759,84.3497280792758,83.8791925109578,83.8973923895936,84.1639745899264,84.1382658367926,83.6835174149597,83.3014103859816,82.9421143065569,82.3957270219058,82.1008843125151,81.4512760491806,81.1153386966886,80.7380822715096,80.8234222238774,80.4029744906599,80.0745080229183,79.7063426823611,79.3407602593861,78.8761156575573,78.7182379053494,78.3397652709337,78.1424110622863,77.7941624499146,77.9327320547434,77.5434379684001,77.1101834563999,76.9297559043958,76.7961892919073,76.3441145037663,76.473458323138,76.1479125682039,75.9132541444908,75.9866948332896,76.1327692105979,75.8555798742861,75.7029101356024,75.5258362933072,75.5357142075762,75.1440557726502,75.1121310997079,74.6633735311463,74.4146765781394,74.0905186851629,73.8923617017408,73.5909820303529,73.5118759390272,73.2083616540214,72.8481074650291,72.625360358561,72.2393406078967,72.0157381892256,71.8468935741837,71.6468848379935,71.3410724652362,71.2690779221493,71.4604655299228,71.3030291242279,70.9976239615056,70.8326107268056,70.6009852987215,70.3166495142735,70.4225071071633,70.1618607649465
"B297",596.38646395216,559.425152572034,477.629473880388,417.716014324722,361.054734466772,333.081871251213,312.969900482605,295.956355357134,271.89549565447,252.393888006036,236.793296078749,226.314419733639,213.967421713892,207.521596713836,199.860161462285,192.327496600583,183.887937148208,178.357823378966,172.596469865271,168.408245899214,163.953829019871,159.27884977389,155.104781109039,151.854066975389,148.511539744598,145.2788563611,143.112497822713,141.022876824582,138.124003890482,136.82204124027,134.589587369262,132.314869245017,130.574513003475,129.625841106061,127.041676566459,125.094778971841,123.732950062153,121.879954195755,120.550966403686,118.527096353048,117.292198502192,116.347934357579,114.937291828508,113.369438357375,113.073185256803,111.760415568088,110.414312454184,109.510646511536,109.06097276748,107.598938665754,107.153761436159,106.111816949839,105.306265128799,103.973512408502,102.828497873612,102.210666856568,101.159963548428,100.263609923115,99.8272242310676,99.1279411658706,98.6776611754385,98.1599190434093,97.1335011956192,97.1601129881732,96.350860579514,95.3543300755459,94.5502169475171,94.9421243101795,94.3011618753262,93.4550550543957,93.0667049102626,92.3359328620652,91.814076265279,90.8924033868096,90.352287402569,89.8321730048102,88.994479859151,88.6188279219613,87.9552774291688,87.2467826101009,86.6777175615946,85.8426950502458,85.6281929696291,85.0430121469969,84.7841385933415,85.2266385092486,84.6003384363601,84.3857321843898,84.1949860386625,83.7255184030507,83.343169187054,82.8459999878311,82.5088667333124,82.1012414745226,81.7723753593814,81.4040682434573,81.1167822324583,80.4903276874737,79.9785123285182,80.1514554760495,79.7319865804757,79.3795729943423,79.175782605182,78.7824103878051,78.8689962332928,78.3151226914458,78.2064482565163,77.8860408350628,77.6099881087725,77.4735013437324,77.4459029473275,77.1472009041655,76.7814480538716,76.5028663244712,76.8190182979397,76.7568504327144,76.2728506476653,75.9458260897481,75.4872628958977,75.655515105151,75.7282007947436,75.5672565996512,75.4575062802236,75.2288635205679,74.9688321859343,74.5330318529022,74.3108866163483,74.2835733400842,74.0516119488976,73.7335426118574,73.3491652182967,73.2239111819052,72.9757004285653,72.77676046885,72.4377881128849,72.0463961385471,71.9375696241551,71.8386316314101,71.6942076764431,71.5747308172322,71.359702678656,71.2458861736598,71.0133324636191,70.7793761715966,70.5941965515643,70.297245467246,70.1100505009642,70.1307221646412,70.2273350893585
"B298",633.148944651929,635.717921178697,525.683323707858,463.837082735127,405.605865721809,367.473396515855,331.079967542421,309.088390295917,289.480558697089,266.764362781625,248.50359970974,234.021842388697,222.422871548326,211.369257314671,203.273078785857,197.491509132789,193.122491775934,186.144435301053,180.664447562587,177.429086732326,172.158240097944,167.629609548057,162.965042697101,158.070357883968,154.42533049483,151.525113956926,148.13817504735,145.962740317265,143.255932626799,140.038122075349,138.776705380217,136.393718058243,134.670980958568,132.224622703748,130.62335577873,128.631924094239,126.94605971788,125.553599581755,124.354104860885,123.338073426626,121.051702726247,119.532558556839,118.871286755742,117.139691507992,115.468217660357,115.050429325914,114.203514584908,112.81884349483,111.761888427523,110.626101008207,109.50828353568,108.45001618426,107.623998089525,107.045844962851,105.961073717776,105.042778786589,104.291708165439,103.355818595286,102.132160455277,102.148636043323,101.305035679386,100.543614939845,99.3557575470237,98.8165365342661,98.652881033595,97.576693596062,98.4801847121359,98.4851663936238,97.8466719941526,97.1578799343948,96.2151862509182,95.314328680194,95.7334019449112,94.9036075666884,94.1000136616143,93.3625942621276,92.8587877255455,92.3723533890816,91.8721305005053,91.4403343552282,91.3510910159073,90.6650779950313,90.5754999909451,90.872921183396,90.3462594272347,90.010581765891,89.5497352581354,89.0550003981561,88.3125135128329,88.0843322966568,87.7332526938668,87.4946925265526,86.9952503483266,86.9711806455536,86.2530535954601,85.8008751900585,85.4205656980761,85.0696571819387,84.76477932406,84.3952859258987,84.316802510184,83.8895273703012,83.6174220395946,83.2195958156031,82.7927247944862,82.3028753645796,82.0028445457477,81.7897554825119,81.5884304643468,81.3406824766178,80.9589489566108,81.0359289325711,80.5881206410868,80.487659477802,80.4224257835932,80.3055653802577,79.9602299122845,79.6503563039829,79.6160909691501,79.4560708896936,79.0236889538311,78.7507285118555,78.5012448062643,78.1415344828741,77.6890700799896,77.7437342171934,77.4841742968337,77.3984841005511,77.0676114262853,76.9544537985883,76.6323173194228,76.4016755885339,76.1871466603255,76.2096288417844,75.8169662951057,75.5699339952516,75.4319392665482,75.036539707379,74.7361414275396,74.6460540183179,74.5800305563459,74.3438910655761,74.1653738819485,74.2504059724755,74.0127861387557,73.7106688902844,73.4513470196414,73.3444920292498,73.5638495117789
"B299",603.714811828439,560.320861572379,473.161655559288,400.69168921538,361.982652061075,336.458158739166,310.348662472349,285.669706427255,269.284965982995,249.94135811039,234.914795479296,227.928370098453,216.944088182543,206.030516173502,197.930163049813,189.918454942599,184.257107564509,177.587447153251,171.73783574089,167.459106255401,161.832601410386,160.770502743802,156.65293070753,153.864388018094,151.389092613338,148.363655858186,144.489369151241,141.385145351473,137.922477908363,135.496845578211,133.828093092044,131.128051085089,129.873573785416,127.340156614325,125.415826834201,124.083959695984,121.762538605252,120.600751078291,119.45854556245,118.219761783155,116.709545986591,115.146333713774,113.880882517066,111.880652537626,110.702924373929,109.591295915812,109.162433524627,108.154713620544,107.557398859261,106.109490306742,105.288650782835,104.06334163812,103.414130160179,103.358865038569,102.929531449851,102.092050195823,101.667672226743,100.823262883078,99.8374223952421,99.0140671856395,97.9623841396525,97.1324455360323,96.3708589424726,95.612785849397,95.2059854559847,94.5408934842732,94.1700920947177,93.8143457060849,94.1002921267055,93.1312188370703,92.4176698882684,91.7593235901902,91.0743573205772,91.3781230334977,91.0470855607073,90.4745169194983,89.5858087704678,88.9499023578322,88.4385619524483,87.9321091204086,87.3985587690833,86.8975588138867,86.3305893665689,86.1500592583187,85.9121098355756,85.9062588230766,85.5130291643723,84.7389739989859,84.2691151038499,83.9501656241546,83.416622632394,82.9861385539502,82.3066300618133,81.9284658388761,81.47992127306,81.2531767337166,81.0662055236926,81.0570848415178,81.0109851931532,80.7299760497053,80.453504005362,80.2213978872834,80.3438924846933,80.0033983547731,79.7727590854375,79.3686898378022,79.0834085063761,78.7258683878012,79.031050263588,78.5131828891594,78.0591099030482,77.6264768788227,77.6348966157809,77.3138842952245,77.4147831612468,77.0331472318519,76.7597910706447,76.4751082295962,76.2220519235116,75.8971232325974,75.8823717327869,75.5253181447892,75.1339681714362,74.9062179693494,74.7380273733111,74.8344150540092,74.4899809861519,74.340933014732,74.0527321522554,74.0062754266925,73.7980892918089,73.4849960916124,73.1342648736668,72.8301280634855,72.4204142794425,72.1562046106479,72.1893580833408,71.8801212551399,71.5555447936537,71.5579089458101,71.3304463137057,71.1256103503377,71.0464545825583,70.8717054485999,70.8402957281814,70.6938991960671,70.3761151020449,70.1207061559756,70.1468268203972
"B300",616.296883503419,639.979956084222,500.542631634616,427.694044958997,383.590366132865,348.710476525932,312.873862196089,290.520357844318,273.900821605337,255.486938022363,239.401851153518,230.831041943411,218.744251057235,210.856966388769,203.400754083638,194.869157995038,189.990633396554,183.03360810242,177.645618498487,170.955050235489,166.301301794899,161.801220672921,156.267386703655,151.71370753717,148.089248886627,145.237508715079,144.060664316448,140.4971328967,137.9935827228,136.223004806009,133.538298659061,131.655108198846,130.011293567993,128.153503567505,126.204209298535,124.851245327395,122.609343636278,120.295179776209,119.865232430483,119.072553236335,117.21867423898,116.099357635728,114.893757173004,113.267169071785,112.42436015738,111.244590185032,110.424532873537,108.947268846581,107.898253497184,106.90198880402,105.754601910312,105.022683139588,106.43337249423,105.022720104101,104.097700358518,103.22103222835,102.638288499807,102.006276635575,101.412526753798,100.552328686189,101.344821798778,100.324889336562,99.2426754060491,98.4524014591154,98.2330411403356,97.3506455323955,96.4942113547654,95.806290546882,95.099876008166,94.1493846293923,93.454752236854,92.809641415277,92.829039376074,92.0256667934997,91.6126286867677,91.0815673893092,90.1759163926224,89.7322469595407,89.3513389547226,88.6917135607993,88.0240686190415,87.3749153708383,87.0465597570863,87.2790514884421,86.9004552998857,86.6518166816799,86.2240144007486,85.7641532866435,85.5321685943104,84.826480758881,84.6447717579342,84.1243265673551,83.8163820645142,83.3782125251311,83.0442198962063,82.6691954263448,82.260909305072,81.8102967318582,81.3720205390802,80.9178496757179,80.9126233663509,80.9313644297609,80.57057588202,80.1314847699113,79.6496278640771,79.533490638697,79.6259611334552,79.1521001753923,78.9568023986097,78.405089152595,78.0332930648382,77.6019236671518,77.2903414405358,77.1381113494077,77.3298788063609,77.1776910257766,76.9312011920918,76.9496924304092,76.9378402909948,76.8976000054808,76.5515422304387,76.153116899675,75.7618870510835,75.8576156953311,75.5887034502494,75.2342329233297,75.1018691293148,75.0482772792421,74.7419724579802,74.8214413514145,74.4493143987427,74.3125577362017,73.9929390858882,73.7279410443569,73.4748673146353,73.494659919284,73.2281501490092,72.984820362445,72.973231884869,73.129937070964,73.2105626803167,73.2753809719755,73.1166213299498,72.8272238542543,72.5650684969669,72.3548003306134,72.5289090631343,72.5780936343887,72.3825163321269
"B301",618.85151534065,549.762247119833,475.427624841204,415.718014205063,380.911971195686,354.280189224162,320.230991103686,299.276895309559,278.235658975348,257.712995343753,244.798510182847,237.204387179963,225.076629542527,212.642748353529,203.666748347595,198.685552771162,192.313027645625,186.17021480965,179.993581176859,175.665121206782,169.449952213881,165.533187594257,161.99064176619,159.392792602071,155.823846140374,153.016169014116,150.766226943774,147.457525443439,143.555342896868,140.853760967233,138.890007504363,136.58361328365,134.437778457448,132.302953750622,130.528672991286,130.151070268394,128.836726122825,127.453733630922,126.305389944593,124.930597718985,123.894199647412,121.91843613574,120.165175027912,119.512400690228,117.983404914761,116.446379325141,115.351401874774,114.169341792274,112.95974223983,111.802786458565,110.710653190249,109.288291984103,108.358611613977,107.356911652106,106.771314602819,106.511504173124,105.999794815334,106.18748823586,105.288854931837,104.43889699335,103.501435116141,102.793414999406,101.978491217275,102.682929059552,101.680119794901,101.083442741687,101.253384388908,100.351474887184,100.067901202773,99.3730358972039,98.6770799034337,97.6688872682051,97.4973046692845,96.9274650446313,96.4357378780756,95.5025349181154,94.8791380464956,94.084671330432,93.5194127111696,92.9274232150885,92.4501388276427,91.6040013486519,91.2011928615185,90.5186694982797,90.3290719456014,89.8200780443869,89.5649980916775,88.8581613010939,88.274964054986,88.1037054473154,87.6642931053879,87.3326946118636,86.7877720267806,86.4430468436707,86.0171181402847,85.6534667389177,85.1754273910382,84.8411960161905,84.3849844988963,83.9893607766012,83.9646694530637,83.5655645309797,83.3975096430045,82.8810611168156,82.7015309469887,82.1199304970082,81.8504050899606,81.390624585228,81.22786314872,81.5458249999579,81.2210955465623,80.9346211734546,80.9605757978059,80.6426981401573,80.3646708865198,79.895304791907,79.7853552088459,79.4885187877744,79.4061151968312,79.5279517678136,79.4063618150126,78.9507033548706,78.6196498174473,78.3111611610621,78.169991049313,77.8009223970059,77.6449518868846,77.463274079955,77.3989323446279,77.3002039976253,77.0049552494694,77.1133932374827,77.3273518719167,77.153203139834,77.0661673946194,76.8178399902843,76.5862372699968,76.3778368291864,76.0226997337088,75.8101542246429,75.6876726536633,75.333432331,75.1826162441094,74.8595976930338,74.7374175497387,74.4723756391328,74.3124657816633,74.1594337484974,73.8619411312878
